,Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514
2468,SKYHY,Hyderabad Food,"Lovely food
Lovely drinks with's make silu

Please don't forget to visit this place if u, re in gachibowli. for the most happening nigh
This please will never disappoints you.",5,"2 Reviews , 5 Followers",10/26/2018 1:40,0,
2469,SKYHY,Tanushree Karan,"This place has amazing setup, separated in multiple sections. So one can have romantic dates, casual Hangouts, DJ dance parties.
I love the interior n decor of the place. It looks quite classy. They can do it bit better though.
There are multiple events going on this place, make it more interesting. The dance floor is big and closed to give u the thumping sound. There is a huge screen for live matches.

Food: I have loved the food here be it veg or non veg. Fish is quite good. The masala level is decent. Liquor collection is good. But I don't find cocktails much interesting here.

Value for money: the price is pretty decent compared to the peer pubs. Food menu is very reasonable.

The service is good. Front desk receptionists are helpful in getting you a seat.",4,"104 Reviews , 894 Followers",10/25/2018 3:03,9,
2470,SKYHY,Hyderabad Food,"everything one needs. Seating at Fully friendly bar man ..sillu.....? Thank u for your service n drink

biggest place gachiwali area n quality of food was delicious we really testy and service is very fast➕ . Overall 5 to 5 we definitely recommende.?......?.......",5,"4 Reviews , 33 Followers",10/20/2018 14:44,0,
2471,SKYHY,Nupur Rani,"Was there for dinner on a weekday. The ambience is sombre. They have a wide variety of menu ranging from European to Chinese to Hyderabadi biryanis. Tried the Virgin guava Mary mocktail,which was really good. The chicken quesadillas were delicious. We also had spicy chicken sizzlers which was also good. Had an overall good experience.",3,"70 Reviews , 173 Followers",10/11/2018 17:59,0,
2472,SKYHY,Tarun Nayak,"I'll not be here next time if Mr. Umakant is not here next time. Super service and awesome place. Great staff. Had an awesome time.

Love this place.",5,"10 Reviews , 299 Followers",10/7/2018 23:24,0,
2473,SKYHY,Sarthak Garg,"It was an awesome experience. Umakant
is gem of a person. He makes sure that you leave the place with great memories. The music and food is really good. Dal makhani and Nachos are must try.",5,"2 Reviews , 60 Followers",10/7/2018 23:22,0,
2474,SKYHY,Rashmi Rekha,"Courteous staff, good food, and lovely vibes.
Sahoo was a lovely company for the night.
Sunday is ladies night and live band for your information.
Monday is all alcohol on MRP.",5,"1 Review , 16 Followers",10/6/2018 23:42,0,
2475,SKYHY,Manish Dash,"This place is okay at best. The drinks are too diluted with an extra crapload of ice. The live music was really great but didn't fit inside such a place. Cibo house is a much better place if you're looking for some good live music, a peaceful time and some great drinks with friends.",2,"6 Reviews , 61 Followers",10/6/2018 15:45,0,
2476,SKYHY,Vishwanath Rao,"i have been hearing some really good reviews about this  place, The ambience is  happening..On a lucky Sunday night you get to hear live band too..",5,"3 Reviews , 25 Followers",10/6/2018 13:17,0,
2477,SKYHY,Robin Tyagi,"Very bad place to hang on, the staff is very arrogant and short tempered. They don't allow entry to stags on the dance floor also and despite of so high prices haven't given any discount even not corporate discount too.",1,"6 Reviews , 1 Follower",10/6/2018 3:04,0,
2478,SKYHY,Achuta Nanda Jena,"Don’t ever go to this place, waste of money, if you give order the order will come after 45 mins. Behaviour of the staff is horrible, the partner/owner even don’t know about how to behave to customer.",1,"4 Reviews , 9 Followers",10/5/2018 22:14,0,
2479,SKYHY,Karan Sethi,Skyhy is a good place to hang out with friends nice place & nice food & good staff entire the skyh friendlly thanks monaranj is a vry GD guy..,5,"1 Review , 26 Followers",10/4/2018 22:54,0,
2480,SKYHY,Mahmood Mahmood,Great ambience.awesome service by Manoranjan .he was very friendly.very good food .Nice place to hangout with friends. Visit this place when you got a limit.l love this place.,5,"1 Review , 8 Followers",10/4/2018 22:39,0,
2481,SKYHY,NIHAL VK,Very bad management. They are a cheat. Firstly they denied me the 20% flat discount coupon which i had taken from dine out. Over charged our liquor. Never going back there ever again.,1,3 Reviews,10/4/2018 21:49,0,
2482,SKYHY,Ravan Villan,I went to skyhy terrace lounge on weekend and it was great experience.nice food.love the ambience.nice place to have photos.good place to visit along with friends to dance..asome cocktails..friendly with mr london,5,"1 Review , 2 Followers",10/4/2018 1:22,0,
2483,SKYHY,Praveena,I went to this restaurant on weekend and it was a great experience. Nice food. Love the ambience. Nice place to have pictures. Good place to visit along with friends to dance. @london bhaya,4,"1 Review , 1 Follower",10/3/2018 18:27,0,
2484,SKYHY,Ankita,"So beautiful, great DJ nights, economic, great open air ambience and good food. It has always been my weekend spots. Lovely place to be. Must visit if you live near by Gachibowli.",5,"10 Reviews , 179 Followers",10/2/2018 14:10,0,
2485,SKYHY,Swaraj Singh Chauhan,"Nice ambience, great service by Sahu Bhaiya. There's no more hookah service though. :( But the place is great and less crowded even on weekends",4,"20 Reviews , 187 Followers",9/29/2018 23:48,0,
2486,SKYHY,Skandha Krishna,"Nice place to hang out with friends. It has live cricket screening, quite big screen. Food orders are served within 10 mins, quite quick. Good ambience. Good service. It is a place to revisit.",5,"7 Reviews , 5 Followers",9/29/2018 10:37,0,
2487,SKYHY,Ishita Narain,"Firstly the pictures that they have put up makes this place looks brightly light but it is kind of dark and the ambiance is not exactly as portrayed. Not very crowded which makes it spacious enough. Food is okay but the service was pathetic. When asked for spoons, the waiter asked us to use the serving spoon instead. There was a lot of delay in service and mismanagement.",2,"96 Reviews , 353 Followers",9/28/2018 3:47,0,
2488,SKYHY,Bhrigu Kapur,"The staff is professional and courteous. A shout out to
Sahoo for the excellent service!
Great ambience with good food.
A really nice experience.",5,"1 Review , 21 Followers",9/26/2018 22:54,0,
2489,SKYHY,M Shanthiraju,I visit skyhy on monday . I drink Martin's cocktail it was very good.. Service is good..Food also good ..Superb DJ....This place is totally wonderful...,5,"1 Review , 3 Followers",9/26/2018 22:46,0,
2490,SKYHY,Saifmusharaff,"Best service by ajay, do get in touch with him if you visit this place. Food is really good. Please do try. Fish fingers are the best. Good ambiance as well.",5,"1 Review , 6 Followers",9/24/2018 22:59,0,
2491,SKYHY,KimKim Pachuau,"Good service..foods are really delicious. And the waiters are really nice and friendly
Sahoo one of the best here💕
Nice place to hang out and the view is really beautiful",5,"1 Review , 9 Followers",9/24/2018 21:36,0,
2492,SKYHY,Nithisha Reddy,"Had been to this place with friends on Saturday night! Decent place! Decent crowd. The only turn off for this place was their Music! It was boring. Dance floor is decent! You wont bump into one another like elsewhere.
Food also was average. Not that great.

Food: 3/5
Ambience: 4/5
Staff and Service: 3/5
Recommended: Yes",4,"53 Reviews , 287 Followers",9/24/2018 20:42,0,
2493,SKYHY,Souvik Raha,"Went there this Saturday. Awesome dj, dance floor is spacious.. you dont really bump into people. Food was good to average. Order peri peri chicken but was surprised not to receive diced pieces, cocktails were nicely made though. Service was prompt and people were helpful.",5,"28 Reviews , 161 Followers",9/24/2018 0:02,0,
2494,SKYHY,Ramesh RS,"Excellent place to party great corporate offer for lunch and dinner rooftop is awesome as big screen awesome food and drinks good and staff is good sunil who take care of our table... Great place
See u again",5,"2 Reviews , 9 Followers",9/23/2018 2:36,0,
2495,SKYHY,Damini Wadhwa,The place is really nice. Devashish helped us in all best way. I would love to go ther more often since the staff and the place is really nice.,4,"2 Reviews , 37 Followers",9/20/2018 22:48,0,
2496,SKYHY,Himakar Yv,"TLDR : an avg place with  moderately expensive drinks  ( a LIT in pictures at 550  ) A nice club with good ambiance , but they closed the roof top due to less crowd on a SATURDAY night . It was a happening place earlier , which couldn't cope up with new upcoming competition around it . The chicken wings were undercooked . The only good thing about the place was the energetic DJ with crazy numbers & the dance floor . The staff were not friendly because they tried to stop me & another blogger from taking pictures & videos of the place multiple times after even mentioning that we were lifetstyle/food bloggers (maybe they might have had a misconception initially ) .",2,"49 Reviews , 284 Followers",9/20/2018 16:30,2,
2497,SKYHY,Ram Chandra,"Just don't go by rating...

It's an AWESOME experience.

Umakant is just awesome.....served to the satisfaction of 16 guys...

Music is too cool...

Party was just Grrreaaaaattt",5,"6 Reviews , 14 Followers",9/19/2018 22:41,0,
2498,SKYHY,Mnprajwal,"Nice place, good location.. descent ambience.. and very good service by Sahoo. Had a descent time with friends. Will surely come back again...............",4,"9 Reviews , 20 Followers",9/15/2018 23:37,0,
2499,SKYHY,Gregory Allen,Having a great time and excellent service by Saboo. This place is a must. Excellent drinks and very good pizza. Come join us some time. See you there.,5,"4 Reviews , 8 Followers",9/15/2018 23:06,0,
2500,Tiki Shack,Anshul Gupta,"A very bad experience. I went here with my team, but the staff made sure that we had the worst experience. The food was cold, served very late. Drinks were of bad quality. Staff behavior was also very bad.",1,"2 Reviews , 3 Followers",5/25/2019 16:58,0,
2501,Tiki Shack,Anshul Gupta,"Everything since I entered the restaurant was a disaster. I received cold food after 45 minutes after I placed the order, that too after multiple complaints. The drinks quality was not good. It happened twice that the staff forgot the order after we placed it. They had to be reminded about the order. Overall very bad experience regarding food quality, drinks quality and service. Would not recommend to visit.",1,"9 Reviews , 78 Followers",5/25/2019 16:55,0,
2502,Tiki Shack,Vamsi Krishna,"The place is really nice and they make amazing cocktails .. they are awesome .. they have really tasty starters esp their jalapeño cheese balls ..

Don’t know if they still allow stags .. they used to let us in when it opened new at Gachibowli

Food - 5/5
Drinks - 4.5/5
Ambience - 3.5/5
Service - 5/5
Price - totally worth it",4,"3 Reviews , 6 Followers",5/24/2019 17:42,0,
2503,Tiki Shack,Gautam Narang,"We came at this restaurant for a drink on a weekday at it didn’t disappoint. Music was good. We ordered a Pizza, Garlic Bread and Beers. Pizza was the best I’ve ever had, but Garlic Bread was disappointing. Also, we had a couple of Beers and we ordered a couple more. They were unopened, we changed our mind and asked the waiter to exchange them with Coke which was refused. I didn’t understand the waiter’s logic and I didn’t argue. Also, apart from Beer everything is costly here. I’m going for a 3 out 5 for this restaurant.
PS: This restaurant serves the best Pizza in Hyderabad.",3,"16 Reviews , 82 Followers",5/24/2019 14:49,1,
2504,Tiki Shack,Soumi Sur,Lovely place to hangout with friends.. surely one of my favourite place.Ramakanth working here had always been helpful and prompt at service..keep it up!,5,"2 Reviews , 12 Followers",5/22/2019 18:20,0,
2505,Tiki Shack,Deepak Dhara,"A cool place to hang out with friends. Ambience deserves a special mention as it's cool. Great music and dj and chilled out Crowd.
Food is good !",4,"129 Reviews , 1661 Followers",5/22/2019 13:19,1,
2506,Tiki Shack,Jasmin,"Last night spent at Tiki Shack for a quick round of drinks. As we reached it started raining giving some respite from the heat and we could enjoy the lovely terrace ambience.

Watermelon martini for me and Bacardi for my better half with some pork spare ribs was our order. Martini was well made to my liking. The ribs had only one rib and rest were chunky pieces which we pointed out. But it was well made in spicy siracha sauce which kind of compensated.

Overall a nice place with ample seating though music is on the louder side. The only let down was the plastic cutlery which you wouldn't expect here.",4,"120 Reviews , 562 Followers",5/21/2019 12:26,0,
2507,Tiki Shack,Vaibhav Patil,"Delicious food and decent crowd! Roof top was unbearable because of heat so had to shift inside. Since music was bit louder inside, bought some whiskey and went home. Overall okayshh.",3,"1 Review , 14 Followers",5/19/2019 18:32,0,
2508,Tiki Shack,Prithvikvn20,everything about this place sound good .. with great ambiance and decent food and drink options .. I would recommend this place only if you are going as a couple or girls .. they have a huge gender discrimination for guys as they need to pay higher cover charges on weekends than the bill they would sum up .. world and tikki shack will be a better place if they stop discriminations and spread equality,2,3 Reviews,5/18/2019 23:14,0,
